Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2022,Port Phillip,3206,Albert Park,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,2076000.0
2022,Port Phillip,3206,Albert Park,A Crimes against the person,Other crimes against the person,12,2076000.0
2013,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,32,379000.0
2013,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,13,379000.0
2013,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",13,379000.0
2013,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,379000.0
2013,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,9,379000.0
2014,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,50,432000.0
2014,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,10,432000.0
2014,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,432000.0
2014,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,432000.0
2014,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,6,432000.0
2015,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,37,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,4,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,4,481000.0
2016,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,43,593000.0
2016,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,9,593000.0
2016,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",17,593000.0
2016,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,593000.0
2016,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,11,593000.0
2017,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,49,730000.0
2017,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,18,730000.0
2017,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,730000.0
2017,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,730000.0
2017,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,19,730000.0
2018,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,38,755000.0
2018,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,7,755000.0
2018,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",12,755000.0
2018,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,755000.0
2018,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,22,755000.0
2019,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,47,675000.0
2019,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,25,675000.0
2019,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,675000.0
2019,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,675000.0
2019,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,15,675000.0
2020,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,42,727500.0
2020,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,6,727500.0
2020,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",17,727500.0
2020,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,727500.0
2020,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,8,727500.0
2021,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,35,830000.0
2021,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,3,830000.0
2021,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",19,830000.0
2021,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,830000.0
2021,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,12,830000.0
2022,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,32,785000.0
2022,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,1,785000.0
2022,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,785000.0
2022,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,785000.0
2022,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,6,785000.0
2013,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,13,261000.0
2013,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,261000.0
2013,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,261000.0
2013,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,6,261000.0
2014,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,28,247500.0
2014,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,247500.0
2014,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,247500.0
2014,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,6,247500.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,23,285000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",15,285000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,285000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,7,285000.0
2016,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,10,275000.0
2016,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,275000.0
2016,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,275000.0
2016,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,27,275000.0
2017,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,16,291500.0
2017,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,291500.0
2017,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,291500.0
2017,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,11,291500.0
2018,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,22,335000.0
2018,Murrindindi,3714,Alexandra,A Crimes against the person,A50 Robbery,1,335000.0
2018,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,335000.0
2018,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,335000.0
2018,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,9,335000.0
2019,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,15,325000.0
2019,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,325000.0
2019,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,325000.0
2019,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,4,325000.0
2020,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,15,380000.0
2020,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,380000.0
2020,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,380000.0
2020,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,6,380000.0
2021,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,14,440000.0
2021,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",12,440000.0
2021,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,440000.0
2021,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,9,440000.0
2022,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,14,545000.0
2022,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,545000.0
2022,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,545000.0
2022,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,3,545000.0
2013,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,23,361500.0
2013,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,361500.0
2013,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,14,361500.0
2013,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,5,361500.0
2014,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,26,362000.0
2014,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,362000.0
2014,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,8,362000.0
2015,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,27,340500.0
2015,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",12,340500.0
2015,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,19,340500.0
2016,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,48,375000.0
2016,Ballarat,3350,Alfredton,A Crimes against the person,A50 Robbery,2,375000.0
2016,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,375000.0
2016,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,375000.0
2016,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,6,375000.0
2017,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,43,412500.0
2017,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,412500.0
2017,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,412500.0
2017,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,24,412500.0
2018,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,32,439000.0
2018,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,439000.0
2018,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,439000.0
2018,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,20,439000.0
2019,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,31,480000.0
2019,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,480000.0
2019,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,480000.0
2019,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,9,480000.0
2020,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,31,512000.0
2020,Ballarat,3350,Alfredton,A Crimes against the person,A50 Robbery,1,512000.0
2020,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,512000.0
2020,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,512000.0
2020,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,22,512000.0
2021,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,41,605000.0
2021,Ballarat,3350,Alfredton,A Crimes against the person,A50 Robbery,3,605000.0
2021,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,605000.0
2021,Ballarat,3350,Alfredton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,605000.0
2021,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,11,605000.0
2022,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,57,700000.0
2022,Ballarat,3350,Alfredton,A Crimes against the person,A50 Robbery,2,700000.0
