Year,Local Government Area,Postcode,Suburb/Town Name,Offence Count
2016,Greater Bendigo,3558,Elmore,12
2016,Greater Dandenong,3171,Springvale,346
2016,Greater Dandenong,3172,Springvale South,120
2016,Greater Dandenong,3173,Keysborough,256
2016,Greater Dandenong,3174,Noble Park,506
2016,Greater Dandenong,3174,Noble Park North,109
2016,Greater Dandenong,3175,Dandenong,1306
2016,Greater Dandenong,3175,Dandenong North,363
2016,Greater Dandenong,3975,Lyndhurst,4
2016,Greater Geelong,3212,Lara,128
2016,Greater Geelong,3213,Lovely Banks,15
2016,Greater Geelong,3214,Corio,463
2016,Greater Geelong,3214,Norlane,357
2016,Greater Geelong,3214,North Shore,13
2016,Greater Geelong,3215,Bell Park,72
2016,Greater Geelong,3215,Bell Post Hill,24
2016,Greater Geelong,3215,Drumcondra,7
2016,Greater Geelong,3215,Hamlyn Heights,38
2016,Greater Geelong,3215,North Geelong,63
2016,Greater Geelong,3215,Rippleside,4
2016,Greater Geelong,3216,Belmont,173
2016,Greater Geelong,3216,Grovedale,110
2016,Greater Geelong,3216,Highton,62
2016,Greater Geelong,3216,Marshall,9
2016,Greater Geelong,3216,Wandana Heights,4
2016,Greater Geelong,3216,Waurn Ponds,20
2016,Greater Geelong,3217,Armstrong Creek,14
2016,Greater Geelong,3217,Mount Duneed,12
2016,Greater Geelong,3218,Fyansford,3
2016,Greater Geelong,3218,Geelong West,74
2016,Greater Geelong,3218,Herne Hill,33
2016,Greater Geelong,3218,Manifold Heights,13
2016,Greater Geelong,3219,Breakwater,34
2016,Greater Geelong,3219,East Geelong,27
2016,Greater Geelong,3219,Newcomb,62
2016,Greater Geelong,3219,St Albans Park,23
2016,Greater Geelong,3219,Whittington,91
2016,Greater Geelong,3220,Geelong,390
2016,Greater Geelong,3220,South Geelong,13
2016,Greater Geelong,3222,Clifton Springs,36
2016,Greater Geelong,3222,Curlewis,5
2016,Greater Geelong,3222,Drysdale,21
2016,Greater Geelong,3223,Indented Head,6
2016,Greater Geelong,3223,Portarlington,22
2016,Greater Geelong,3223,St Leonards,9
2016,Greater Geelong,3224,Leopold,56
2016,Greater Geelong,3225,Point Lonsdale,3
2016,Greater Geelong,3226,Ocean Grove,61
2016,Greater Geelong,3227,Barwon Heads,11
2016,Greater Geelong,3227,Connewarre,2
2016,Greater Shepparton,3610,Murchison,11
2016,Greater Shepparton,3616,Tatura,58
2016,Greater Shepparton,3618,Merrigum,13
2016,Greater Shepparton,3629,Mooroopna,226
2016,Greater Shepparton,3630,Shepparton,939
2016,Greater Shepparton,3631,Kialla,46
2016,Greater Shepparton,3631,Shepparton North,13
2016,Hepburn,3363,Creswick,53
2016,Hepburn,3370,Clunes,14
2016,Hepburn,3458,Trentham,8
2016,Hepburn,3460,Daylesford,45
2016,Hepburn,3461,Hepburn,1
2016,Hepburn,3461,Hepburn Springs,4
2016,Hindmarsh,3414,Dimboola,56
2016,Hindmarsh,3418,Nhill,22
2016,Hindmarsh,3423,Jeparit,22
2016,Hindmarsh,3424,Rainbow,9
2016,Hobsons Bay,3012,Brooklyn,50
2016,Hobsons Bay,3015,Newport,108
2016,Hobsons Bay,3015,South Kingsville,11
2016,Hobsons Bay,3015,Spotswood,30
2016,Hobsons Bay,3016,Williamstown,126
2016,Hobsons Bay,3016,Williamstown North,26
2016,Hobsons Bay,3018,Altona,112
2016,Hobsons Bay,3018,Seaholme,17
2016,Hobsons Bay,3025,Altona North,149
2016,Hobsons Bay,3028,Altona Meadows,161
2016,Hobsons Bay,3028,Laverton,89
2016,Hobsons Bay,3028,Seabrook,21
2016,Horsham,3400,Horsham,465
2016,Horsham,3409,Natimuk,8
2016,Hume,3036,Keilor,1
2016,Hume,3043,Gladstone Park,82
2016,Hume,3043,Tullamarine,99
2016,Hume,3047,Broadmeadows,545
2016,Hume,3047,Dallas,122
2016,Hume,3047,Jacana,73
2016,Hume,3048,Coolaroo,118
2016,Hume,3048,Meadow Heights,286
2016,Hume,3049,Attwood,20
2016,Hume,3049,Westmeadows,70
2016,Hume,3059,Greenvale,89
2016,Hume,3060,Fawkner,11
2016,Hume,3061,Campbellfield,135
2016,Hume,3064,Craigieburn,654
2016,Hume,3064,Kalkallo,9
2016,Hume,3064,Mickleham,35
2016,Hume,3064,Roxburgh Park,267
2016,Hume,3427,Diggers Rest,5
2016,Hume,3429,Sunbury,434
2016,Indigo,3683,Chiltern,12
2016,Indigo,3685,Rutherglen,14
2016,Indigo,3687,Wahgunyah,7
2016,Indigo,3688,Barnawartha,11
2016,Indigo,3747,Beechworth,22
2016,Indigo,3749,Yackandandah,3
2016,Kingston,3167,Oakleigh South,26
2016,Kingston,3169,Clarinda,59
2016,Kingston,3169,Clayton South,115
2016,Kingston,3172,Dingley Village,59
2016,Kingston,3189,Moorabbin,116
2016,Kingston,3190,Highett,59
2016,Kingston,3192,Cheltenham,186
2016,Kingston,3194,Mentone,104
2016,Kingston,3195,Aspendale,35
2016,Kingston,3195,Aspendale Gardens,24
2016,Kingston,3195,Mordialloc,98
2016,Kingston,3195,Parkdale,65
2016,Kingston,3195,Waterways,4
2016,Kingston,3196,Bonbeach,51
2016,Kingston,3196,Chelsea,59
2016,Kingston,3196,Chelsea Heights,33
2016,Kingston,3196,Edithvale,122
2016,Kingston,3197,Carrum,76
2016,Kingston,3197,Patterson Lakes,72
2016,Kingston,3202,Heatherton,27
2016,Knox,3152,Wantirna,125
2016,Knox,3152,Wantirna South,209
2016,Knox,3153,Bayswater,209
2016,Knox,3154,The Basin,62
2016,Knox,3155,Boronia,309
2016,Knox,3156,Ferntree Gully,302
2016,Knox,3156,Lysterfield,27
2016,Knox,3156,Upper Ferntree Gully,41
2016,Knox,3178,Rowville,212
2016,Knox,3179,Scoresby,53
2016,Knox,3180,Knoxfield,72
2016,Latrobe,3825,Moe,536
2016,Latrobe,3825,Newborough,203
2016,Latrobe,3825,Yallourn North,27
2016,Latrobe,3840,Morwell,839
2016,Latrobe,3842,Churchill,178
2016,Latrobe,3844,Traralgon,942
2016,Latrobe,3844,Traralgon East,12
2016,Latrobe,3854,Glengarry,9
2016,Latrobe,3856,Toongabbie,7
2016,Latrobe,3869,Yinnar,8
2016,Latrobe,3870,Boolarra,20
2016,Loddon,3516,Bridgewater On Loddon,2
2016,Loddon,3517,Inglewood,5
2016,Loddon,3518,Wedderburn,22
2016,Loddon,3537,Boort,4
2016,Loddon,3575,Pyramid Hill,9
2016,Macedon Ranges,3431,Riddells Creek,20
2016,Macedon Ranges,3434,Romsey,19
2016,Macedon Ranges,3435,Lancefield,13
2016,Macedon Ranges,3437,Gisborne,63
2016,Macedon Ranges,3438,New Gisborne,3
2016,Macedon Ranges,3440,Macedon,12
2016,Macedon Ranges,3441,Mount Macedon,19
2016,Macedon Ranges,3442,Woodend,27
2016,Macedon Ranges,3444,Kyneton,134
2016,Macedon Ranges,3446,Malmsbury,21
2016,Manningham,3105,Bulleen,78
2016,Manningham,3106,Templestowe,75
2016,Manningham,3107,Doncaster,2
2016,Manningham,3107,Templestowe Lower,52
2016,Manningham,3108,Doncaster,182
2016,Manningham,3109,Doncaster East,218
2016,Manningham,3111,Donvale,56
2016,Manningham,3113,Warrandyte,33
2016,Manningham,3114,Park Orchards,21
2016,Manningham,3115,Wonga Park,7
2016,Manningham,3131,Nunawading,6
2016,Manningham,3134,Ringwood North,4
2016,Mansfield,3720,Bonnie Doon,15
2016,Mansfield,3722,Mansfield,68
2016,Mansfield,3723,Goughs Bay,4
2016,Mansfield,3723,Jamieson,6
2016,Mansfield,3723,Sawmill Settlement,3
2016,Maribyrnong,3011,Footscray,344
2016,Maribyrnong,3011,Seddon,37
2016,Maribyrnong,3012,Kingsville,16
2016,Maribyrnong,3012,Maidstone,86
2016,Maribyrnong,3012,West Footscray,60
2016,Maribyrnong,3013,Yarraville,98
2016,Maribyrnong,3019,Braybrook,131
2016,Maribyrnong,3032,Maribyrnong,149
2016,Maroondah,3115,Wonga Park,4
2016,Maroondah,3133,Vermont,1
2016,Maroondah,3134,Ringwood,372
2016,Maroondah,3134,Ringwood North,46
2016,Maroondah,3134,Warranwood,10
2016,Maroondah,3135,Heathmont,63
2016,Maroondah,3135,Ringwood East,109
2016,Maroondah,3136,Croydon,347
2016,Maroondah,3136,Croydon Hills,35
2016,Maroondah,3136,Croydon North,70
2016,Maroondah,3136,Croydon South,35
2016,Maroondah,3137,Kilsyth,13
2016,Maroondah,3137,Kilsyth South,23
2016,Maroondah,3153,Bayswater North,96
2016,Melbourne,3000,Carlton,2
2016,Melbourne,3002,East Melbourne,120
2016,Melbourne,3003,West Melbourne,120
2016,Melbourne,3031,Flemington,33
2016,Melbourne,3031,Kensington,139
2016,Melbourne,3051,North Melbourne,272
2016,Melbourne,3052,Parkville,121
2016,Melbourne,3053,Carlton,269
2016,Melbourne,3054,Carlton North,1
2016,Melbourne,3141,South Yarra,26
2016,Melbourne,3207,Port Melbourne,19
2016,Melton,3023,Burnside,27
2016,Melton,3023,Burnside Heights,42
2016,Melton,3023,Caroline Springs,235
2016,Melton,3029,Truganina,22
2016,Melton,3037,Taylors Hill,81
2016,Melton,3335,Rockbank,15
2016,Melton,3335,Thornhill Park,1
2016,Melton,3336,Aintree,3
2016,Melton,3336,Fraser Rise,14
2016,Melton,3337,Harkness,99
2016,Melton,3337,Kurunjang,165
2016,Melton,3337,Melton,334
2016,Melton,3337,Melton West,171
2016,Melton,3338,Brookfield,96
2016,Melton,3338,Cobblebank,9
2016,Melton,3338,Eynesbury,10
2016,Melton,3338,Melton South,232
2016,Melton,3338,Strathtulloh,7
2016,Melton,3338,Weir Views,15
2016,Melton,3427,Diggers Rest,50
2016,Merri-bek,3043,Gowanbrae,5
2016,Merri-bek,3043,Tullamarine,7
2016,Merri-bek,3044,Pascoe Vale,125
2016,Merri-bek,3044,Pascoe Vale South,79
2016,Merri-bek,3046,Glenroy,346
2016,Merri-bek,3046,Hadfield,114
2016,Merri-bek,3046,Oak Park,42
2016,Merri-bek,3055,Brunswick West,91
2016,Merri-bek,3056,Brunswick,304
2016,Merri-bek,3056,Brunswick East,3
2016,Merri-bek,3057,Brunswick East,62
2016,Merri-bek,3058,Coburg,301
2016,Merri-bek,3058,Coburg North,141
2016,Merri-bek,3060,Fawkner,174
2016,Mildura,3490,Ouyen,12
2016,Mildura,3496,Red Cliffs,64
2016,Mildura,3498,Irymple,49
2016,Mildura,3500,Mildura,886
2016,Mildura,3501,Nichols Point,11
2016,Mildura,3505,Merbein,61
2016,Mildura,3509,Underbool,1
2016,Mitchell,3658,Broadford,74
2016,Mitchell,3660,Seymour,303
2016,Mitchell,3664,Avenel,1
2016,Mitchell,3753,Beveridge,18
2016,Mitchell,3756,Wallan,252
2016,Mitchell,3764,Kilmore,123
2016,Moira,3636,Numurkah,49
2016,Moira,3638,Nathalia,98
2016,Moira,3641,Strathmerton,95
2016,Moira,3644,Cobram,77
2016,Moira,3730,Bundalong,8
2016,Moira,3730,Yarrawonga,64
2016,Monash,3125,Burwood,13
2016,Monash,3147,Ashwood,74
2016,Monash,3148,Chadstone,76
2016,Monash,3149,Mount Waverley,171
2016,Monash,3150,Glen Waverley,202
2016,Monash,3150,Wheelers Hill,107
2016,Monash,3166,Hughesdale,52
2016,Monash,3166,Huntingdale,18
2016,Monash,3166,Oakleigh,136
2016,Monash,3166,Oakleigh East,54
2016,Monash,3167,Oakleigh South,42
2016,Monash,3168,Clayton,244
2016,Monash,3168,Notting Hill,33
2016,Monash,3170,Mulgrave,194
2016,Moonee Valley,3031,Flemington,165
2016,Moonee Valley,3031,Kensington,16
2016,Moonee Valley,3032,Ascot Vale,217
2016,Moonee Valley,3032,Travancore,16
2016,Moonee Valley,3033,Keilor East,75
2016,Moonee Valley,3034,Avondale Heights,100
2016,Moonee Valley,3039,Moonee Ponds,151
2016,Moonee Valley,3040,Aberfeldie,16
2016,Moonee Valley,3040,Essendon,192
2016,Moonee Valley,3040,Essendon West,6
2016,Moonee Valley,3041,Essendon North,28
2016,Moonee Valley,3041,Strathmore,56
2016,Moonee Valley,3041,Strathmore Heights,6
2016,Moonee Valley,3042,Airport West,68
2016,Moonee Valley,3042,Niddrie,38
2016,Moorabool,3340,Bacchus Marsh,152
2016,Moorabool,3340,Darley,93
2016,Moorabool,3340,Maddingley,36
2016,Moorabool,3342,Ballan,44
2016,Moorabool,3345,Gordon,6
2016,Moorabool,3352,Mount Egerton,10
2016,Mornington Peninsula,3911,Baxter,41
2016,Mornington Peninsula,3912,Somerville,113
2016,Mornington Peninsula,3913,Tyabb,25
2016,Mornington Peninsula,3915,Hastings,258
2016,Mornington Peninsula,3916,Shoreham,7
2016,Mornington Peninsula,3918,Bittern,35
2016,Mornington Peninsula,3919,Crib Point,32
2016,Mornington Peninsula,3926,Balnarring,5
2016,Mornington Peninsula,3926,Balnarring Beach,1
2016,Mornington Peninsula,3927,Somers,3
2016,Mornington Peninsula,3929,Flinders,3
2016,Mornington Peninsula,3930,Mount Eliza,75
2016,Mornington Peninsula,3931,Mornington,308
2016,Mornington Peninsula,3934,Mount Martha,94
2016,Mornington Peninsula,3936,Dromana,99
2016,Mornington Peninsula,3936,Safety Beach,27
2016,Mornington Peninsula,3939,Cape Schanck,1
2016,Mornington Peninsula,3939,Fingal,1
2016,Mornington Peninsula,3939,Rosebud,210
2016,Mornington Peninsula,3940,Capel Sound,91
2016,Mornington Peninsula,3941,Rye,108
2016,Mornington Peninsula,3941,St Andrews Beach,3
2016,Mornington Peninsula,3941,Tootgarook,43
2016,Mornington Peninsula,3942,Blairgowrie,7
2016,Mornington Peninsula,3943,Sorrento,22
2016,Mornington Peninsula,3944,Portsea,6
2016,Mount Alexander,3450,Castlemaine,85
2016,Mount Alexander,3451,Campbells Creek,8
2016,Mount Alexander,3451,Chewton,2
2016,Mount Alexander,3453,Harcourt,8
2016,Mount Alexander,3462,Newstead,3
2016,Mount Alexander,3463,Maldon,16
2016,Moyne,3272,Mortlake,24
2016,Moyne,3277,Allansford,3
2016,Moyne,3282,Koroit,24
2016,Moyne,3284,Port Fairy,51
2016,Murrindindi,3713,Eildon,30
2016,Murrindindi,3714,Alexandra,47
2016,Murrindindi,3717,Flowerdale,19
2016,Murrindindi,3717,Yea,32
2016,Murrindindi,3763,Kinglake,13
2016,Murrindindi,3779,Marysville,6
2016,Nillumbik,3088,Greensborough,21
2016,Nillumbik,3089,Diamond Creek,110
2016,Nillumbik,3090,Plenty,12
2016,Nillumbik,3095,Eltham,146
2016,Nillumbik,3095,Eltham North,13
2016,Nillumbik,3095,Research,6
2016,Nillumbik,3096,Wattle Glen,10
2016,Nillumbik,3099,Hurstbridge,21
2016,Nillumbik,3754,Doreen,4
2016,Northern Grampians,3380,Stawell,173
2016,Northern Grampians,3381,Halls Gap,7
2016,Northern Grampians,3478,St Arnaud,96
2016,Port Phillip,3181,Windsor,3
2016,Port Phillip,3182,St Kilda,619
2016,Port Phillip,3182,St Kilda West,29
2016,Port Phillip,3183,Balaclava,70
2016,Port Phillip,3183,St Kilda East,41
2016,Port Phillip,3184,Elwood,116
2016,Port Phillip,3185,Ripponlea,10
2016,Port Phillip,3205,South Melbourne,274
2016,Port Phillip,3206,Albert Park,53
2016,Port Phillip,3206,Middle Park,17
2016,Port Phillip,3207,Port Melbourne,229
2016,Pyrenees,3361,Skipton,1
2016,Pyrenees,3373,Beaufort,24
2016,Pyrenees,3467,Avoca,14
2016,Queenscliffe,3225,Point Lonsdale,3
2016,Queenscliffe,3225,Queenscliff,9
2016,South Gippsland,3871,Mirboo North,33
2016,South Gippsland,3945,Loch,2
2016,South Gippsland,3950,Korumburra,63
2016,South Gippsland,3953,Leongatha,86
2016,South Gippsland,3956,Meeniyan,5
2016,South Gippsland,3956,Venus Bay,6
2016,South Gippsland,3959,Sandy Point,2
2016,South Gippsland,3960,Foster,23
2016,South Gippsland,3962,Toora,15
2016,South Gippsland,3965,Port Welshpool,2
2016,South Gippsland,3966,Welshpool,5
2016,South Gippsland,3987,Nyora,16
2016,South Gippsland,3988,Poowong,3
2016,Southern Grampians,3289,Penshurst,8
2016,Southern Grampians,3294,Dunkeld,12
2016,Southern Grampians,3300,Hamilton,196
2016,Southern Grampians,3315,Coleraine,12
2016,Stonnington,3141,South Yarra,286
2016,Stonnington,3142,Toorak,76
2016,Stonnington,3143,Armadale,69
2016,Stonnington,3144,Kooyong,9
2016,Stonnington,3144,Malvern,82
2016,Stonnington,3145,Malvern East,214
2016,Stonnington,3146,Glen Iris,65
2016,Stonnington,3181,Prahran,231
2016,Stonnington,3181,Windsor,91
2016,Strathbogie,3608,Nagambie,40
2016,Strathbogie,3664,Avenel,34
2016,Strathbogie,3666,Euroa,26
2016,Strathbogie,3669,Violet Town,11
2016,Surf Coast,3217,Mount Duneed,2
2016,Surf Coast,3228,Jan Juc,15
2016,Surf Coast,3228,Torquay,67
2016,Surf Coast,3230,Anglesea,15
2016,Surf Coast,3231,Aireys Inlet,8
2016,Surf Coast,3232,Lorne,36
2016,Surf Coast,3241,Winchelsea,29
2016,Swan Hill,3549,Robinvale,89
2016,Swan Hill,3584,Lake Boga,7
2016,Swan Hill,3585,Swan Hill,271
2016,Swan Hill,3595,Nyah West,13
2016,Towong,3700,Tallangatta,25
2016,Towong,3707,Corryong,22
2016,Wangaratta,3675,Glenrowan,5
2016,Wangaratta,3677,Wangaratta,397
2016,Warrnambool,3277,Allansford,4
2016,Warrnambool,3280,Dennington,11
2016,Warrnambool,3280,Warrnambool,608
2016,Wellington,3847,Rosedale,50
2016,Wellington,3850,Sale,513
2016,Wellington,3850,Wurruk,19
2016,Wellington,3851,Golden Beach,11
2016,Wellington,3851,Loch Sport,19
2016,Wellington,3851,Paradise Beach,3
2016,Wellington,3851,Seaspray,6
2016,Wellington,3858,Heyfield,39
2016,Wellington,3860,Briagolong,9
2016,Wellington,3860,Coongulla,3
2016,Wellington,3860,Maffra,133
2016,Wellington,3862,Stratford,32
2016,Wellington,3971,Port Albert,6
2016,Wellington,3971,Yarram,52
2016,West Wimmera,3318,Edenhope,28
2016,West Wimmera,3419,Kaniva,14
2016,Whitehorse,3104,Balwyn North,2
2016,Whitehorse,3125,Burwood,103
2016,Whitehorse,3127,Mont Albert,36
2016,Whitehorse,3127,Surrey Hills,10
2016,Whitehorse,3128,Box Hill,236
2016,Whitehorse,3128,Box Hill South,53
2016,Whitehorse,3129,Box Hill North,64
2016,Whitehorse,3129,Mont Albert North,24
2016,Whitehorse,3130,Blackburn,94
2016,Whitehorse,3130,Blackburn North,24
2016,Whitehorse,3130,Blackburn South,61
2016,Whitehorse,3131,Forest Hill,107
2016,Whitehorse,3131,Nunawading,85
2016,Whitehorse,3132,Mitcham,98
2016,Whitehorse,3133,Vermont,61
2016,Whitehorse,3133,Vermont South,53
2016,Whitehorse,3151,Burwood East,67
2016,Whittlesea,3074,Thomastown,275
2016,Whittlesea,3075,Lalor,271
2016,Whittlesea,3076,Epping,524
2016,Whittlesea,3082,Mill Park,331
2016,Whittlesea,3083,Bundoora,144
2016,Whittlesea,3750,Wollert,73
2016,Whittlesea,3752,South Morang,183
2016,Whittlesea,3753,Beveridge,5
2016,Whittlesea,3754,Doreen,167
2016,Whittlesea,3754,Mernda,195
2016,Whittlesea,3757,Whittlesea,72
2016,Wodonga,3690,West Wodonga,186
2016,Wodonga,3690,Wodonga,434
2016,Wodonga,3691,Bandiana,3
2016,Wodonga,3691,Baranduda,14
2016,Wodonga,3691,Leneva,9
2016,Wyndham,3024,Manor Lakes,63
2016,Wyndham,3024,Wyndham Vale,183
2016,Wyndham,3027,Williams Landing,39
2016,Wyndham,3028,Laverton,8
2016,Wyndham,3029,Hoppers Crossing,438
2016,Wyndham,3029,Tarneit,238
2016,Wyndham,3029,Truganina,116
2016,Wyndham,3030,Point Cook,272
2016,Wyndham,3030,Werribee,658
2016,Wyndham,3030,Werribee South,25
2016,Yarra,3054,Carlton North,58
2016,Yarra,3054,Princes Hill,18
2016,Yarra,3065,Fitzroy,309
2016,Yarra,3066,Clifton Hill,1
2016,Yarra,3066,Collingwood,215
2016,Yarra,3067,Abbotsford,107
2016,Yarra,3067,Clifton Hill,1
2016,Yarra,3068,Clifton Hill,53
2016,Yarra,3068,Fitzroy North,115
2016,Yarra,3078,Alphington,3
2016,Yarra,3078,Fairfield,9
2016,Yarra,3121,Burnley,15
2016,Yarra,3121,Cremorne,27
2016,Yarra,3121,Richmond,451
2016,Yarra Ranges,3115,Wonga Park,3
2016,Yarra Ranges,3116,Chirnside Park,130
2016,Yarra Ranges,3137,Kilsyth,86
2016,Yarra Ranges,3138,Mooroolbark,215
2016,Yarra Ranges,3139,Launching Place,17
2016,Yarra Ranges,3139,Seville,19
2016,Yarra Ranges,3139,Seville East,5
2016,Yarra Ranges,3139,Wandin North,43
2016,Yarra Ranges,3139,Woori Yallock,29
2016,Yarra Ranges,3140,Lilydale,244
2016,Yarra Ranges,3156,Lysterfield,1
2016,Yarra Ranges,3156,Upper Ferntree Gully,8
2016,Yarra Ranges,3158,Upwey,37
2016,Yarra Ranges,3159,Menzies Creek,4
2016,Yarra Ranges,3159,Selby,10
2016,Yarra Ranges,3160,Belgrave,54
2016,Yarra Ranges,3160,Belgrave Heights,12
2016,Yarra Ranges,3160,Belgrave South,4
2016,Yarra Ranges,3160,Tecoma,21
2016,Yarra Ranges,3765,Montrose,70
2016,Yarra Ranges,3766,Kalorama,3
2016,Yarra Ranges,3767,Mount Dandenong,6
2016,Yarra Ranges,3770,Coldstream,12
2016,Yarra Ranges,3775,Yarra Glen,17
2016,Yarra Ranges,3777,Badger Creek,7
2016,Yarra Ranges,3777,Healesville,80
2016,Yarra Ranges,3786,Ferny Creek,8
2016,Yarra Ranges,3787,Sassafras,6
2016,Yarra Ranges,3788,Olinda,43
2016,Yarra Ranges,3791,Kallista,4
2016,Yarra Ranges,3792,The Patch,3
2016,Yarra Ranges,3793,Monbulk,13
2016,Yarra Ranges,3796,Mount Evelyn,91
2016,Yarra Ranges,3797,Yarra Junction,22
2016,Yarra Ranges,3799,East Warburton,5
2016,Yarra Ranges,3799,Millgrove,25
2016,Yarra Ranges,3799,Warburton,35
2016,Yarra Ranges,3799,Wesburn,6
2016,Yarriambiack,3388,Rupanyup,8
2016,Yarriambiack,3390,Murtoa,12
2016,Yarriambiack,3392,Minyip,3
2016,Yarriambiack,3393,Warracknabeal,87
2016,Yarriambiack,3396,Hopetoun,6
2017,Alpine,3698,Tawonga South,2
2017,Alpine,3699,Mount Beauty,4
2017,Alpine,3737,Myrtleford,57
2017,Alpine,3740,Porepunkah,9
2017,Alpine,3741,Bright,19
2017,Alpine,3898,Dinner Plain,5
2017,Ararat,3377,Ararat,270
2017,Ballarat,3350,Alfredton,81
2017,Ballarat,3350,Ballarat Central,518
2017,Ballarat,3350,Ballarat East,109
2017,Ballarat,3350,Ballarat North,46
2017,Ballarat,3350,Black Hill,25
2017,Ballarat,3350,Brown Hill,25
2017,Ballarat,3350,Canadian,27
2017,Ballarat,3350,Eureka,7
2017,Ballarat,3350,Invermay Park,4
2017,Ballarat,3350,Lake Wendouree,34
2017,Ballarat,3350,Lucas,9
2017,Ballarat,3350,Mount Clear,25
2017,Ballarat,3350,Mount Helen,15
2017,Ballarat,3350,Mount Pleasant,41
2017,Ballarat,3350,Nerrina,5
2017,Ballarat,3350,Newington,25
2017,Ballarat,3350,Redan,72
2017,Ballarat,3350,Soldiers Hill,22
2017,Ballarat,3351,Smythes Creek,3
2017,Ballarat,3352,Bonshaw,2
2017,Ballarat,3352,Miners Rest,18
2017,Ballarat,3355,Lake Gardens,5
2017,Ballarat,3355,Mitchell Park,19
2017,Ballarat,3355,Wendouree,306
2017,Ballarat,3356,Delacombe,52
2017,Ballarat,3356,Sebastopol,234
2017,Ballarat,3357,Buninyong,47
2017,Ballarat,3358,Winter Valley,2
2017,Banyule,3079,Ivanhoe,120
2017,Banyule,3079,Ivanhoe East,7
2017,Banyule,3081,Heidelberg Heights,90
2017,Banyule,3081,Heidelberg West,208
2017,Banyule,3083,Bundoora,83
2017,Banyule,3084,Eaglemont,22
2017,Banyule,3084,Heidelberg,139
2017,Banyule,3084,Rosanna,63
2017,Banyule,3084,Viewbank,20
2017,Banyule,3085,Macleod,38
2017,Banyule,3085,Yallambie,17
2017,Banyule,3087,Watsonia,65
2017,Banyule,3087,Watsonia North,64
2017,Banyule,3088,Briar Hill,22
2017,Banyule,3088,Greensborough,136
2017,Banyule,3088,St Helena,18
2017,Banyule,3093,Lower Plenty,31
2017,Banyule,3094,Montmorency,52
2017,Banyule,3095,Eltham,1
2017,Banyule,3095,Eltham North,9
2017,Bass Coast,3922,Cowes,112
2017,Bass Coast,3922,Smiths Beach,8
2017,Bass Coast,3922,Sunderland Bay,1
2017,Bass Coast,3922,Sunset Strip,4
2017,Bass Coast,3922,Surf Beach,2
2017,Bass Coast,3922,Ventnor,19
2017,Bass Coast,3922,Wimbledon Heights,5
2017,Bass Coast,3923,Rhyll,23
2017,Bass Coast,3925,Newhaven,14
2017,Bass Coast,3925,San Remo,27
2017,Bass Coast,3984,Corinella,13
2017,Bass Coast,3984,Coronet Bay,11
2017,Bass Coast,3984,Grantville,55
2017,Bass Coast,3984,Lang Lang,6
2017,Bass Coast,3984,Pioneer Bay,26
2017,Bass Coast,3992,Dalyston,11
2017,Bass Coast,3995,Cape Paterson,1
2017,Bass Coast,3995,Kilcunda,4
2017,Bass Coast,3995,North Wonthaggi,21
2017,Bass Coast,3995,South Dudley,18
2017,Bass Coast,3995,Wonthaggi,117
2017,Bass Coast,3996,Inverloch,45
2017,Baw Baw,3816,Longwarry,29
2017,Baw Baw,3818,Drouin,219
2017,Baw Baw,3820,Warragul,295
2017,Baw Baw,3823,Yarragon,35
2017,Baw Baw,3824,Trafalgar,54
2017,Baw Baw,3825,Rawson,6
2017,Baw Baw,3825,Yallourn North,1
2017,Baw Baw,3831,Neerim South,5
2017,Bayside,3186,Brighton,136
2017,Bayside,3187,Brighton East,69
2017,Bayside,3188,Brighton East,2
2017,Bayside,3188,Hampton,105
