Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2021,Mansfield,3723,Goughs Bay,C Drug offences,C30 Drug use and possession,1,499500.0
2014,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,2,557500.0
2016,Merri-bek,3043,Gowanbrae,C Drug offences,C10 Drug dealing and trafficking,1,619000.0
2016,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,8,619000.0
2017,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,1,790000.0
2018,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,7,727500.0
2019,Merri-bek,3043,Gowanbrae,C Drug offences,C20 Cultivate or manufacture drugs,1,700500.0
2019,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,3,700500.0
2020,Merri-bek,3043,Gowanbrae,C Drug offences,C10 Drug dealing and trafficking,2,739000.0
2020,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,14,739000.0
2022,Merri-bek,3043,Gowanbrae,C Drug offences,C10 Drug dealing and trafficking,11,1010000.0
2022,Merri-bek,3043,Gowanbrae,C Drug offences,C30 Drug use and possession,5,1010000.0
2013,Bass Coast,3984,Grantville,C Drug offences,C10 Drug dealing and trafficking,2,215000.0
2013,Bass Coast,3984,Grantville,C Drug offences,C20 Cultivate or manufacture drugs,1,215000.0
2013,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,4,215000.0
2014,Bass Coast,3984,Grantville,C Drug offences,C10 Drug dealing and trafficking,7,255000.0
2014,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,8,255000.0
2015,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,1,250000.0
2016,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,3,272500.0
2017,Bass Coast,3984,Grantville,C Drug offences,C20 Cultivate or manufacture drugs,1,339500.0
2018,Bass Coast,3984,Grantville,C Drug offences,C10 Drug dealing and trafficking,1,402500.0
2018,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,7,402500.0
2019,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,3,397500.0
2020,Bass Coast,3984,Grantville,C Drug offences,C10 Drug dealing and trafficking,1,440000.0
2020,Bass Coast,3984,Grantville,C Drug offences,C20 Cultivate or manufacture drugs,3,440000.0
2020,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,7,440000.0
2021,Bass Coast,3984,Grantville,C Drug offences,C20 Cultivate or manufacture drugs,2,537500.0
2021,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,2,537500.0
2022,Bass Coast,3984,Grantville,C Drug offences,C30 Drug use and possession,1,570500.0
2013,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,6,534000.0
2013,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,2,534000.0
2013,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,38,534000.0
2014,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,3,574000.0
2014,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,41,574000.0
2015,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,11,635000.0
2015,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,2,635000.0
2015,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,35,635000.0
2016,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,6,717000.0
2016,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,1,717000.0
2016,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,45,717000.0
2017,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,4,830000.0
2017,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,6,830000.0
2017,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,40,830000.0
2017,Banyule,3088,Greensborough,C Drug offences,C90 Other drug offences,1,830000.0
2018,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,6,815000.0
2018,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,2,815000.0
2018,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,44,815000.0
2019,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,5,798000.0
2019,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,9,798000.0
2019,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,69,798000.0
2020,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,8,850000.0
2020,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,6,850000.0
2020,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,89,850000.0
2021,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,16,1001000.0
2021,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,3,1001000.0
2021,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,60,1001000.0
2022,Banyule,3088,Greensborough,C Drug offences,C10 Drug dealing and trafficking,3,980000.0
2022,Banyule,3088,Greensborough,C Drug offences,C20 Cultivate or manufacture drugs,1,980000.0
2022,Banyule,3088,Greensborough,C Drug offences,C30 Drug use and possession,53,980000.0
2013,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,4,550000.0
2013,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,1,550000.0
2013,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,29,550000.0
2014,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,5,539500.0
2014,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,1,539500.0
2014,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,16,539500.0
2015,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,9,500000.0
2015,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,2,500000.0
2015,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,27,500000.0
2016,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,6,510000.0
2016,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,2,510000.0
2016,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,43,510000.0
2017,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,6,650000.0
2017,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,1,650000.0
2017,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,25,650000.0
2018,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,3,720000.0
2018,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,2,720000.0
2018,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,28,720000.0
2019,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,5,715000.0
2019,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,2,715000.0
2019,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,52,715000.0
2020,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,4,720000.0
2020,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,7,720000.0
2020,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,77,720000.0
2021,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,12,820000.0
2021,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,3,820000.0
2021,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,27,820000.0
2022,Hume,3059,Greenvale,C Drug offences,C10 Drug dealing and trafficking,13,820000.0
2022,Hume,3059,Greenvale,C Drug offences,C20 Cultivate or manufacture drugs,3,820000.0
2022,Hume,3059,Greenvale,C Drug offences,C30 Drug use and possession,17,820000.0
2013,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,8,352000.0
2013,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,2,352000.0
2013,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,20,352000.0
2014,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,2,362000.0
2014,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,2,362000.0
2014,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,13,362000.0
2014,Greater Geelong,3216,Grovedale,C Drug offences,C90 Other drug offences,1,362000.0
2015,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,6,370000.0
2015,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,3,370000.0
2015,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,33,370000.0
2016,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,1,400000.0
2016,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,5,400000.0
2016,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,21,400000.0
2017,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,7,432000.0
2017,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,16,432000.0
2018,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,3,495000.0
2018,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,1,495000.0
2018,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,29,495000.0
2019,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,9,505000.0
2019,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,4,505000.0
2019,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,47,505000.0
2020,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,9,550000.0
2020,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,4,550000.0
2020,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,45,550000.0
2021,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,5,655000.0
2021,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,5,655000.0
2021,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,17,655000.0
2022,Greater Geelong,3216,Grovedale,C Drug offences,C10 Drug dealing and trafficking,5,698500.0
2022,Greater Geelong,3216,Grovedale,C Drug offences,C20 Cultivate or manufacture drugs,3,698500.0
2022,Greater Geelong,3216,Grovedale,C Drug offences,C30 Drug use and possession,31,698500.0
2013,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,7,461500.0
2013,Merri-bek,3046,Hadfield,C Drug offences,C20 Cultivate or manufacture drugs,6,461500.0
2013,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,28,461500.0
2014,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,2,500000.0
2014,Merri-bek,3046,Hadfield,C Drug offences,C20 Cultivate or manufacture drugs,1,500000.0
2014,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,15,500000.0
2015,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,5,550000.0
2015,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,26,550000.0
2016,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,2,624500.0
2016,Merri-bek,3046,Hadfield,C Drug offences,C20 Cultivate or manufacture drugs,1,624500.0
2016,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,32,624500.0
2017,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,2,740500.0
2017,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,19,740500.0
2018,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,2,741500.0
2018,Merri-bek,3046,Hadfield,C Drug offences,C20 Cultivate or manufacture drugs,1,741500.0
2018,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,38,741500.0
2019,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,5,730000.0
2019,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,40,730000.0
2020,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,7,745000.0
2020,Merri-bek,3046,Hadfield,C Drug offences,C20 Cultivate or manufacture drugs,5,745000.0
2020,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,29,745000.0
2021,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,7,890000.0
2021,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,17,890000.0
2022,Merri-bek,3046,Hadfield,C Drug offences,C10 Drug dealing and trafficking,2,920000.0
2022,Merri-bek,3046,Hadfield,C Drug offences,C20 Cultivate or manufacture drugs,1,920000.0
2022,Merri-bek,3046,Hadfield,C Drug offences,C30 Drug use and possession,35,920000.0
2013,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,16,362500.0
2013,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,9,362500.0
2013,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,36,362500.0
2014,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,8,380000.0
2014,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,5,380000.0
2014,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,35,380000.0
2015,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,13,424000.0
2015,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,4,424000.0
2015,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,51,424000.0
2016,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,13,458500.0
2016,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,1,458500.0
2016,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,72,458500.0
2017,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,14,580000.0
2017,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,6,580000.0
2017,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,85,580000.0
2018,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,25,630000.0
2018,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,1,630000.0
2018,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,68,630000.0
2018,Casey,3803,Hallam,C Drug offences,C90 Other drug offences,1,630000.0
2019,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,13,550000.0
2019,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,4,550000.0
2019,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,76,550000.0
2020,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,17,600000.0
2020,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,4,600000.0
2020,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,76,600000.0
2021,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,3,700000.0
2021,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,4,700000.0
2021,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,44,700000.0
2022,Casey,3803,Hallam,C Drug offences,C10 Drug dealing and trafficking,3,720000.0
2022,Casey,3803,Hallam,C Drug offences,C20 Cultivate or manufacture drugs,3,720000.0
2022,Casey,3803,Hallam,C Drug offences,C30 Drug use and possession,54,720000.0
2013,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,1,184500.0
2016,Northern Grampians,3381,Halls Gap,C Drug offences,C10 Drug dealing and trafficking,2,272500.0
2016,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,12,272500.0
2017,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,2,280000.0
2018,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,3,355000.0
2020,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,5,350000.0
2021,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,4,468000.0
2022,Northern Grampians,3381,Halls Gap,C Drug offences,C10 Drug dealing and trafficking,2,570000.0
2022,Northern Grampians,3381,Halls Gap,C Drug offences,C30 Drug use and possession,1,570000.0
2013,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,3,192500.0
2013,Southern Grampians,3300,Hamilton,C Drug offences,C20 Cultivate or manufacture drugs,8,192500.0
2013,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,67,192500.0
2014,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,7,200000.0
2014,Southern Grampians,3300,Hamilton,C Drug offences,C20 Cultivate or manufacture drugs,2,200000.0
2014,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,49,200000.0
2015,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,9,200000.0
2015,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,51,200000.0
2016,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,22,217000.0
2016,Southern Grampians,3300,Hamilton,C Drug offences,C20 Cultivate or manufacture drugs,3,217000.0
2016,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,97,217000.0
2017,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,12,190000.0
2017,Southern Grampians,3300,Hamilton,C Drug offences,C20 Cultivate or manufacture drugs,3,190000.0
2017,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,117,190000.0
2018,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,59,225000.0
2018,Southern Grampians,3300,Hamilton,C Drug offences,C20 Cultivate or manufacture drugs,6,225000.0
2018,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,155,225000.0
2019,Southern Grampians,3300,Hamilton,C Drug offences,C10 Drug dealing and trafficking,25,209500.0
2019,Southern Grampians,3300,Hamilton,C Drug offences,C30 Drug use and possession,92,209500.0
