Year,Local Government Area,Postcode_x,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,locality,Postcode_y,year,Median
2013,Hume,3047,Broadmeadows,D Public order and security offences,D30 Public nuisance offences,17,Broadmeadows,3047,2013,325000.0
2013,Melton,3338,Brookfield,D Public order and security offences,D10 Weapons and explosives offences,6,Brookfield,3338,2013,330000.0
2013,Melton,3338,Brookfield,D Public order and security offences,D20 Disorderly and offensive conduct,9,Brookfield,3338,2013,330000.0
2013,Hobsons Bay,3012,Brooklyn,D Public order and security offences,D10 Weapons and explosives offences,6,Brooklyn,3012,2013,491500.0
2013,Hobsons Bay,3012,Brooklyn,D Public order and security offences,D20 Disorderly and offensive conduct,5,Brooklyn,3012,2013,491500.0
2013,Hobsons Bay,3012,Brooklyn,D Public order and security offences,D30 Public nuisance offences,4,Brooklyn,3012,2013,491500.0
2013,Brimbank,3012,Brooklyn,D Public order and security offences,D40 Public security offences,1,Brooklyn,3012,2013,491500.0
2013,Merri-bek,3056,Brunswick,D Public order and security offences,D10 Weapons and explosives offences,41,Brunswick,3056,2013,750000.0
2013,Merri-bek,3056,Brunswick,D Public order and security offences,D20 Disorderly and offensive conduct,93,Brunswick,3056,2013,750000.0
2013,Merri-bek,3056,Brunswick,D Public order and security offences,D30 Public nuisance offences,8,Brunswick,3056,2013,750000.0
2013,Merri-bek,3056,Brunswick East,D Public order and security offences,D10 Weapons and explosives offences,1,Brunswick East,3057,2013,767000.0
2013,Merri-bek,3057,Brunswick East,D Public order and security offences,D10 Weapons and explosives offences,10,Brunswick East,3057,2013,767000.0
2013,Merri-bek,3056,Brunswick East,D Public order and security offences,D20 Disorderly and offensive conduct,5,Brunswick East,3057,2013,767000.0
2013,Merri-bek,3057,Brunswick East,D Public order and security offences,D20 Disorderly and offensive conduct,9,Brunswick East,3057,2013,767000.0
2013,Merri-bek,3057,Brunswick East,D Public order and security offences,D30 Public nuisance offences,2,Brunswick East,3057,2013,767000.0
2013,Merri-bek,3055,Brunswick West,D Public order and security offences,D10 Weapons and explosives offences,17,Brunswick West,3055,2013,745000.0
2013,Merri-bek,3055,Brunswick West,D Public order and security offences,D20 Disorderly and offensive conduct,13,Brunswick West,3055,2013,745000.0
2013,Merri-bek,3055,Brunswick West,D Public order and security offences,D30 Public nuisance offences,1,Brunswick West,3055,2013,745000.0
2013,East Gippsland,3885,Bruthen,D Public order and security offences,D10 Weapons and explosives offences,4,Bruthen,3885,2013,198000.0
2013,East Gippsland,3885,Bruthen,D Public order and security offences,D20 Disorderly and offensive conduct,2,Bruthen,3885,2013,198000.0
2013,East Gippsland,3885,Bruthen,D Public order and security offences,D30 Public nuisance offences,1,Bruthen,3885,2013,198000.0
2013,Manningham,3105,Bulleen,D Public order and security offences,D10 Weapons and explosives offences,5,Bulleen,3105,2013,780000.0
2013,Manningham,3105,Bulleen,D Public order and security offences,D20 Disorderly and offensive conduct,7,Bulleen,3105,2013,780000.0
2013,Manningham,3105,Bulleen,D Public order and security offences,D30 Public nuisance offences,2,Bulleen,3105,2013,780000.0
2013,Moira,3730,Bundalong,D Public order and security offences,D10 Weapons and explosives offences,1,Bundalong,3730,2013,337500.0
2013,Moira,3730,Bundalong,D Public order and security offences,D20 Disorderly and offensive conduct,3,Bundalong,3730,2013,337500.0
2013,Banyule,3083,Bundoora,D Public order and security offences,D10 Weapons and explosives offences,5,Bundoora,3083,2013,530000.0
2013,Darebin,3083,Bundoora,D Public order and security offences,D10 Weapons and explosives offences,5,Bundoora,3083,2013,530000.0
2013,Whittlesea,3083,Bundoora,D Public order and security offences,D10 Weapons and explosives offences,16,Bundoora,3083,2013,530000.0
2013,Banyule,3083,Bundoora,D Public order and security offences,D20 Disorderly and offensive conduct,8,Bundoora,3083,2013,530000.0
2013,Darebin,3083,Bundoora,D Public order and security offences,D20 Disorderly and offensive conduct,14,Bundoora,3083,2013,530000.0
2013,Whittlesea,3083,Bundoora,D Public order and security offences,D20 Disorderly and offensive conduct,12,Bundoora,3083,2013,530000.0
2013,Banyule,3083,Bundoora,D Public order and security offences,D30 Public nuisance offences,3,Bundoora,3083,2013,530000.0
2013,Whittlesea,3083,Bundoora,D Public order and security offences,D30 Public nuisance offences,4,Bundoora,3083,2013,530000.0
2013,Ballarat,3357,Buninyong,D Public order and security offences,D10 Weapons and explosives offences,1,Buninyong,3357,2013,348000.0
2013,Ballarat,3357,Buninyong,D Public order and security offences,D20 Disorderly and offensive conduct,1,Buninyong,3357,2013,348000.0
2013,Ballarat,3357,Buninyong,D Public order and security offences,D30 Public nuisance offences,2,Buninyong,3357,2013,348000.0
2013,Cardinia,3815,Bunyip,D Public order and security offences,D10 Weapons and explosives offences,1,Bunyip,3815,2013,332500.0
2013,Yarra,3121,Burnley,D Public order and security offences,D10 Weapons and explosives offences,7,Burnley,3121,2013,836000.0
2013,Yarra,3121,Burnley,D Public order and security offences,D20 Disorderly and offensive conduct,15,Burnley,3121,2013,836000.0
2013,Yarra,3121,Burnley,D Public order and security offences,D30 Public nuisance offences,6,Burnley,3121,2013,836000.0
2013,Melton,3023,Burnside,D Public order and security offences,D10 Weapons and explosives offences,8,Burnside,3023,2013,390000.0
2013,Melton,3023,Burnside,D Public order and security offences,D20 Disorderly and offensive conduct,4,Burnside,3023,2013,390000.0
2013,Melton,3023,Burnside Heights,D Public order and security offences,D10 Weapons and explosives offences,8,Burnside Heights,3023,2013,427000.0
2013,Whitehorse,3125,Burwood,D Public order and security offences,D10 Weapons and explosives offences,16,Burwood,3125,2013,780000.0
2013,Whitehorse,3125,Burwood,D Public order and security offences,D20 Disorderly and offensive conduct,21,Burwood,3125,2013,780000.0
2013,Whitehorse,3125,Burwood,D Public order and security offences,D30 Public nuisance offences,2,Burwood,3125,2013,780000.0
2013,Whitehorse,3151,Burwood East,D Public order and security offences,D10 Weapons and explosives offences,3,Burwood East,3151,2013,685500.0
2013,Whitehorse,3151,Burwood East,D Public order and security offences,D20 Disorderly and offensive conduct,5,Burwood East,3151,2013,685500.0
2013,Whitehorse,3151,Burwood East,D Public order and security offences,D30 Public nuisance offences,2,Burwood East,3151,2013,685500.0
2013,Brimbank,3023,Cairnlea,D Public order and security offences,D10 Weapons and explosives offences,18,Cairnlea,3023,2013,480000.0
2013,Brimbank,3023,Cairnlea,D Public order and security offences,D20 Disorderly and offensive conduct,15,Cairnlea,3023,2013,480000.0
2013,Brimbank,3023,Cairnlea,D Public order and security offences,D30 Public nuisance offences,5,Cairnlea,3023,2013,480000.0
2013,Greater Bendigo,3556,California Gully,D Public order and security offences,D10 Weapons and explosives offences,19,California Gully,3556,2013,252500.0
2013,Greater Bendigo,3556,California Gully,D Public order and security offences,D20 Disorderly and offensive conduct,11,California Gully,3556,2013,252500.0
2013,Greater Bendigo,3556,California Gully,D Public order and security offences,D30 Public nuisance offences,3,California Gully,3556,2013,252500.0
2013,Boroondara,3124,Camberwell,D Public order and security offences,D10 Weapons and explosives offences,22,Camberwell,3124,2013,1382000.0
2013,Boroondara,3124,Camberwell,D Public order and security offences,D20 Disorderly and offensive conduct,39,Camberwell,3124,2013,1382000.0
2013,Boroondara,3124,Camberwell,D Public order and security offences,D30 Public nuisance offences,7,Camberwell,3124,2013,1382000.0
2013,Hume,3061,Campbellfield,D Public order and security offences,D10 Weapons and explosives offences,33,Campbellfield,3061,2013,330000.0
2013,Hume,3061,Campbellfield,D Public order and security offences,D20 Disorderly and offensive conduct,9,Campbellfield,3061,2013,330000.0
2013,Hume,3061,Campbellfield,D Public order and security offences,D30 Public nuisance offences,4,Campbellfield,3061,2013,330000.0
2013,Mount Alexander,3451,Campbells Creek,D Public order and security offences,D10 Weapons and explosives offences,2,Campbells Creek,3451,2013,382000.0
2013,Mount Alexander,3451,Campbells Creek,D Public order and security offences,D20 Disorderly and offensive conduct,1,Campbells Creek,3451,2013,382000.0
2013,Mount Alexander,3451,Campbells Creek,D Public order and security offences,D30 Public nuisance offences,1,Campbells Creek,3451,2013,382000.0
2013,Corangamite,3260,Camperdown,D Public order and security offences,D10 Weapons and explosives offences,10,Camperdown,3260,2013,220000.0
2013,Corangamite,3260,Camperdown,D Public order and security offences,D20 Disorderly and offensive conduct,14,Camperdown,3260,2013,220000.0
2013,Corangamite,3260,Camperdown,D Public order and security offences,D30 Public nuisance offences,2,Camperdown,3260,2013,220000.0
2013,Ballarat,3350,Canadian,D Public order and security offences,D10 Weapons and explosives offences,8,Canadian,3350,2013,322500.0
2013,Ballarat,3350,Canadian,D Public order and security offences,D20 Disorderly and offensive conduct,1,Canadian,3350,2013,322500.0
2013,Boroondara,3126,Canterbury,D Public order and security offences,D10 Weapons and explosives offences,3,Canterbury,3126,2013,1950000.0
2013,Boroondara,3126,Canterbury,D Public order and security offences,D20 Disorderly and offensive conduct,4,Canterbury,3126,2013,1950000.0
2013,Boroondara,3126,Canterbury,D Public order and security offences,D30 Public nuisance offences,1,Canterbury,3126,2013,1950000.0
2013,Mornington Peninsula,3940,Capel Sound,D Public order and security offences,D10 Weapons and explosives offences,6,Capel Sound,3940,2013,350000.0
2013,Mornington Peninsula,3940,Capel Sound,D Public order and security offences,D20 Disorderly and offensive conduct,15,Capel Sound,3940,2013,350000.0
2013,Mornington Peninsula,3940,Capel Sound,D Public order and security offences,D30 Public nuisance offences,4,Capel Sound,3940,2013,350000.0
2013,Central Goldfields,3464,Carisbrook,D Public order and security offences,D10 Weapons and explosives offences,1,Carisbrook,3464,2013,218500.0
2013,Melbourne,3053,Carlton,D Public order and security offences,D10 Weapons and explosives offences,29,Carlton,3053,2013,1002500.0
2013,Melbourne,3053,Carlton,D Public order and security offences,D20 Disorderly and offensive conduct,70,Carlton,3053,2013,1002500.0
2013,Melbourne,3053,Carlton,D Public order and security offences,D30 Public nuisance offences,12,Carlton,3053,2013,1002500.0
2013,Melbourne,3054,Carlton North,D Public order and security offences,D10 Weapons and explosives offences,1,Carlton North,3054,2013,890500.0
2013,Yarra,3054,Carlton North,D Public order and security offences,D10 Weapons and explosives offences,1,Carlton North,3054,2013,890500.0
2013,Melbourne,3054,Carlton North,D Public order and security offences,D20 Disorderly and offensive conduct,7,Carlton North,3054,2013,890500.0
2013,Yarra,3054,Carlton North,D Public order and security offences,D20 Disorderly and offensive conduct,7,Carlton North,3054,2013,890500.0
2013,Glen Eira,3163,Carnegie,D Public order and security offences,D10 Weapons and explosives offences,19,Carnegie,3163,2013,865000.0
2013,Glen Eira,3163,Carnegie,D Public order and security offences,D20 Disorderly and offensive conduct,19,Carnegie,3163,2013,865000.0
2013,Glen Eira,3163,Carnegie,D Public order and security offences,D30 Public nuisance offences,3,Carnegie,3163,2013,865000.0
2013,Melton,3023,Caroline Springs,D Public order and security offences,D10 Weapons and explosives offences,30,Caroline Springs,3023,2013,435000.0
2013,Melton,3023,Caroline Springs,D Public order and security offences,D20 Disorderly and offensive conduct,16,Caroline Springs,3023,2013,435000.0
2013,Melton,3023,Caroline Springs,D Public order and security offences,D30 Public nuisance offences,10,Caroline Springs,3023,2013,435000.0
2013,Kingston,3197,Carrum,D Public order and security offences,D10 Weapons and explosives offences,16,Carrum,3197,2013,510000.0
2013,Kingston,3197,Carrum,D Public order and security offences,D20 Disorderly and offensive conduct,36,Carrum,3197,2013,510000.0
2013,Kingston,3197,Carrum,D Public order and security offences,D30 Public nuisance offences,2,Carrum,3197,2013,510000.0
2013,Frankston,3201,Carrum Downs,D Public order and security offences,D10 Weapons and explosives offences,57,Carrum Downs,3201,2013,330000.0
2013,Frankston,3201,Carrum Downs,D Public order and security offences,D20 Disorderly and offensive conduct,69,Carrum Downs,3201,2013,330000.0
2013,Frankston,3201,Carrum Downs,D Public order and security offences,D30 Public nuisance offences,6,Carrum Downs,3201,2013,330000.0
2013,Glenelg,3311,Casterton,D Public order and security offences,D10 Weapons and explosives offences,1,Casterton,3311,2013,97500.0
2013,Glenelg,3311,Casterton,D Public order and security offences,D20 Disorderly and offensive conduct,4,Casterton,3311,2013,97500.0
2013,Mount Alexander,3450,Castlemaine,D Public order and security offences,D10 Weapons and explosives offences,16,Castlemaine,3450,2013,372500.0
2013,Mount Alexander,3450,Castlemaine,D Public order and security offences,D20 Disorderly and offensive conduct,25,Castlemaine,3450,2013,372500.0
2013,Mount Alexander,3450,Castlemaine,D Public order and security offences,D30 Public nuisance offences,12,Castlemaine,3450,2013,372500.0
2013,Glen Eira,3162,Caulfield,D Public order and security offences,D10 Weapons and explosives offences,7,Caulfield,3162,2013,1172500.0
2013,Glen Eira,3162,Caulfield,D Public order and security offences,D20 Disorderly and offensive conduct,16,Caulfield,3162,2013,1172500.0
2013,Glen Eira,3161,Caulfield North,D Public order and security offences,D10 Weapons and explosives offences,5,Caulfield North,3161,2013,1415000.0
2013,Glen Eira,3161,Caulfield North,D Public order and security offences,D20 Disorderly and offensive conduct,14,Caulfield North,3161,2013,1415000.0
2013,Glen Eira,3161,Caulfield North,D Public order and security offences,D30 Public nuisance offences,1,Caulfield North,3161,2013,1415000.0
2013,Glen Eira,3162,Caulfield South,D Public order and security offences,D10 Weapons and explosives offences,8,Caulfield South,3162,2013,1050000.0
